"","date_confirmation","daily_notification","state"
"2528",2021-09-19,0,"NT"
"2529",2021-09-20,2,"NT"
"2530",2021-09-21,0,"NT"
"2531",2021-09-22,2,"NT"
"2532",2021-09-23,0,"NT"
"2533",2021-09-24,0,"NT"
"2534",2021-09-25,0,"NT"
"2535",2021-09-26,1,"NT"
"2536",2021-09-27,0,"NT"
"2537",2021-09-28,1,"NT"
"2538",2021-09-29,0,"NT"
"2539",2021-09-30,1,"NT"
"2540",2021-10-01,1,"NT"
"2541",2021-10-02,0,"NT"
"2542",2021-10-03,0,"NT"
"2543",2021-10-04,0,"NT"
"2544",2021-10-05,0,"NT"
"2545",2021-10-06,0,"NT"
"2546",2021-10-07,1,"NT"
"2547",2021-10-08,0,"NT"
"2548",2021-10-09,1,"NT"
"2549",2021-10-10,0,"NT"
"2550",2021-10-11,1,"NT"
"2551",2021-10-12,1,"NT"
"2552",2021-10-13,5,"NT"
"2553",2021-10-14,1,"NT"
"2554",2021-10-15,0,"NT"
"2555",2021-10-16,3,"NT"
"2556",2021-10-17,0,"NT"
"2557",2021-10-18,0,"NT"
"2558",2021-10-19,0,"NT"
"2559",2021-10-20,0,"NT"
"2560",2021-10-21,0,"NT"
"2561",2021-10-22,0,"NT"
"2562",2021-10-23,0,"NT"
"2563",2021-10-24,0,"NT"
"2564",2021-10-25,0,"NT"
"2565",2021-10-26,0,"NT"
"2566",2021-10-27,0,"NT"
"2567",2021-10-28,0,"NT"
"2568",2021-10-29,0,"NT"
"2569",2021-10-30,0,"NT"
"2570",2021-10-31,0,"NT"
"2571",2021-11-01,0,"NT"
"2572",2021-11-02,0,"NT"
"2573",2021-11-03,0,"NT"
"2574",2021-11-04,1,"NT"
"2575",2021-11-05,1,"NT"
"2576",2021-11-06,2,"NT"
"2577",2021-11-07,0,"NT"
"2578",2021-11-08,0,"NT"
"2579",2021-11-09,1,"NT"
"2580",2021-11-10,1,"NT"
"2581",2021-11-11,0,"NT"
"2582",2021-11-12,0,"NT"
"2583",2021-11-13,0,"NT"
"2584",2021-11-14,0,"NT"
"2585",2021-11-15,0,"NT"
"2586",2021-11-16,5,"NT"
"2587",2021-11-17,9,"NT"
"2588",2021-11-18,6,"NT"
"2589",2021-11-19,1,"NT"
"2590",2021-11-20,1,"NT"
"2591",2021-11-21,11,"NT"
"2592",2021-11-22,1,"NT"
"2593",2021-11-23,4,"NT"
"2594",2021-11-24,3,"NT"
"2595",2021-11-25,9,"NT"
"2596",2021-11-26,0,"NT"
"2597",2021-11-27,1,"NT"
"2598",2021-11-28,2,"NT"
"2599",2021-11-29,4,"NT"
"2600",2021-11-30,1,"NT"
"2601",2021-12-01,0,"NT"
"2602",2021-12-02,3,"NT"
"2603",2021-12-03,1,"NT"
"2604",2021-12-04,1,"NT"
"2605",2021-12-05,0,"NT"
"2606",2021-12-06,2,"NT"
"2607",2021-12-07,0,"NT"
"2608",2021-12-08,2,"NT"
"2609",2021-12-09,3,"NT"
"2610",2021-12-10,4,"NT"
"2611",2021-12-11,0,"NT"
"2612",2021-12-12,3,"NT"
"2613",2021-12-13,17,"NT"
"2614",2021-12-14,2,"NT"
"2615",2021-12-15,11,"NT"
"2616",2021-12-16,1,"NT"
"2617",2021-12-17,8,"NT"
"2618",2021-12-18,1,"NT"
"2619",2021-12-19,9,"NT"
"2620",2021-12-20,3,"NT"
"2621",2021-12-21,14,"NT"
"2622",2021-12-22,5,"NT"
"2623",2021-12-23,10,"NT"
"2624",2021-12-24,10,"NT"
"2625",2021-12-25,19,"NT"
"2626",2021-12-26,12,"NT"
"2627",2021-12-27,12,"NT"
"2628",2021-12-28,16,"NT"
"2629",2021-12-29,19,"NT"
"2630",2021-12-30,37,"NT"
"2631",2021-12-31,61,"NT"
"2632",2022-01-01,54,"NT"
"2633",2022-01-02,95,"NT"
"2634",2022-01-03,58,"NT"
"2635",2022-01-04,21,"NT"
"2636",2022-01-05,117,"NT"
"2637",2022-01-06,256,"NT"
"2638",2022-01-07,412,"NT"
"2639",2022-01-08,594,"NT"
"2640",2022-01-09,481,"NT"
"2641",2022-01-10,403,"NT"
"2642",2022-01-11,594,"NT"
"2643",2022-01-12,352,"NT"
"2644",2022-01-13,550,"NT"
"2645",2022-01-14,546,"NT"
"2646",2022-01-15,412,"NT"
"2647",2022-01-16,327,"NT"
"2648",2022-01-17,284,"NT"
"2649",2022-01-18,625,"NT"
"2650",2022-01-19,418,"NT"
"2651",2022-01-20,459,"NT"
"2652",2022-01-21,432,"NT"
"2653",2022-01-22,314,"NT"
"2654",2022-01-23,212,"NT"
"2655",2022-01-24,286,"NT"
"2656",2022-01-25,517,"NT"
"2657",2022-01-26,492,"NT"
"2658",2022-01-27,626,"NT"
"2659",2022-01-28,940,"NT"
"2660",2022-01-29,828,"NT"
"2661",2022-01-30,849,"NT"
"2662",2022-01-31,760,"NT"
"2663",2022-02-01,970,"NT"
"2664",2022-02-02,1133,"NT"
"2665",2022-02-03,977,"NT"
"2666",2022-02-04,1004,"NT"
"2667",2022-02-05,968,"NT"
"2668",2022-02-06,867,"NT"
"2669",2022-02-07,831,"NT"
"2670",2022-02-08,1092,"NT"
"2671",2022-02-09,1128,"NT"
"2672",2022-02-10,1161,"NT"
"2673",2022-02-11,1096,"NT"
"2674",2022-02-12,1383,"NT"
"2675",2022-02-13,757,"NT"
"2676",2022-02-14,757,"NT"
"2677",2022-02-15,1086,"NT"
"2678",2022-02-16,1050,"NT"
"2679",2022-02-17,1045,"NT"
"2680",2022-02-18,1027,"NT"
"2681",2022-02-19,835,"NT"
"2682",2022-02-20,546,"NT"
"2683",2022-02-21,627,"NT"
"2684",2022-02-22,716,"NT"
"2685",2022-02-23,864,"NT"
"2686",2022-02-24,757,"NT"
"2687",2022-02-25,755,"NT"
"2688",2022-02-26,632,"NT"
"2689",2022-02-27,368,"NT"
"2690",2022-02-28,392,"NT"
"2691",2022-03-01,565,"NT"
"2692",2022-03-02,624,"NT"
"2693",2022-03-03,559,"NT"
"2694",2022-03-04,660,"NT"
"2695",2022-03-05,386,"NT"
"2696",2022-03-06,231,"NT"
"2697",2022-03-07,235,"NT"
"2698",2022-03-08,437,"NT"
"2699",2022-03-09,205,"NT"
"2700",2022-03-10,326,"NT"
"2701",2022-03-11,273,"NT"
"2702",2022-03-12,259,"NT"
"2703",2022-03-13,151,"NT"
"2704",2022-03-14,198,"NT"
"2705",2022-03-15,295,"NT"
"2706",2022-03-16,251,"NT"
"2707",2022-03-17,241,"NT"
"2708",2022-03-18,258,"NT"
"2709",2022-03-19,232,"NT"
"2710",2022-03-20,164,"NT"
"2711",2022-03-21,172,"NT"
"2712",2022-03-22,341,"NT"
"2713",2022-03-23,328,"NT"
"2714",2022-03-24,378,"NT"
"2715",2022-03-25,335,"NT"
"2716",2022-03-26,306,"NT"
"2717",2022-03-27,281,"NT"
"2718",2022-03-28,279,"NT"
"2719",2022-03-29,408,"NT"
"2720",2022-03-30,503,"NT"
"2721",2022-03-31,526,"NT"
"2722",2022-04-01,458,"NT"
"2723",2022-04-02,421,"NT"
"2724",2022-04-03,309,"NT"
"2725",2022-04-04,304,"NT"
"2726",2022-04-05,550,"NT"
"2727",2022-04-06,513,"NT"
"2728",2022-04-07,513,"NT"
"2729",2022-04-08,536,"NT"
"2730",2022-04-09,471,"NT"
"2731",2022-04-10,394,"NT"
"2732",2022-04-11,375,"NT"
"2733",2022-04-12,512,"NT"
"2734",2022-04-13,513,"NT"
"2735",2022-04-14,563,"NT"
"2736",2022-04-15,448,"NT"
"2737",2022-04-16,391,"NT"
"2738",2022-04-17,340,"NT"
"2739",2022-04-18,386,"NT"
"2740",2022-04-19,475,"NT"
"2741",2022-04-20,594,"NT"
"2742",2022-04-21,655,"NT"
"2743",2022-04-22,543,"NT"
"2744",2022-04-23,525,"NT"
"2745",2022-04-24,318,"NT"
"2746",2022-04-25,333,"NT"
"2747",2022-04-26,362,"NT"
"2748",2022-04-27,538,"NT"
"2749",2022-04-28,564,"NT"
"2750",2022-04-29,428,"NT"
"2751",2022-04-30,395,"NT"
"2752",2022-05-01,279,"NT"
"2753",2022-05-02,248,"NT"
"2754",2022-05-03,334,"NT"
"2755",2022-05-04,399,"NT"
"2756",2022-05-05,451,"NT"
"2757",2022-05-06,381,"NT"
"2758",2022-05-07,298,"NT"
"2759",2022-05-08,223,"NT"
"2760",2022-05-09,202,"NT"
"2761",2022-05-10,344,"NT"
"2762",2022-05-11,340,"NT"
"2763",2022-05-12,323,"NT"
"2764",2022-05-13,319,"NT"
"2765",2022-05-14,278,"NT"
"2766",2022-05-15,229,"NT"
"2767",2022-05-16,251,"NT"
"2768",2022-05-17,347,"NT"
"2769",2022-05-18,349,"NT"
"2770",2022-05-19,286,"NT"
"2771",2022-05-20,290,"NT"
"2772",2022-05-21,224,"NT"
"2773",2022-05-22,183,"NT"
"2774",2022-05-23,153,"NT"
"2775",2022-05-24,236,"NT"
"2776",2022-05-25,289,"NT"
"2777",2022-05-26,330,"NT"
"2778",2022-05-27,277,"NT"
"2779",2022-05-28,188,"NT"
"2780",2022-05-29,175,"NT"
"2781",2022-05-30,201,"NT"
"2782",2022-05-31,265,"NT"
"2783",2022-06-01,232,"NT"
"2784",2022-06-02,230,"NT"
"2785",2022-06-03,178,"NT"
"2786",2022-06-04,192,"NT"
"2787",2022-06-05,132,"NT"
"2788",2022-06-06,143,"NT"
"2789",2022-06-07,222,"NT"
"2790",2022-06-08,254,"NT"
"2791",2022-06-09,250,"NT"
"2792",2022-06-10,213,"NT"
"2793",2022-06-11,171,"NT"
"2794",2022-06-12,163,"NT"
"2795",2022-06-13,110,"NT"
"2796",2022-06-14,169,"NT"
"2797",2022-06-15,245,"NT"
"2798",2022-06-16,261,"NT"
"2799",2022-06-17,275,"NT"
"2800",2022-06-18,212,"NT"
"2801",2022-06-19,181,"NT"
"2802",2022-06-20,165,"NT"
"2803",2022-06-21,232,"NT"
"2804",2022-06-22,248,"NT"
"2805",2022-06-23,260,"NT"
"2806",2022-06-24,248,"NT"
"2807",2022-06-25,209,"NT"
"2808",2022-06-26,221,"NT"
"2809",2022-06-27,209,"NT"
"2810",2022-06-28,302,"NT"
"2811",2022-06-29,334,"NT"
"2812",2022-06-30,354,"NT"
"2813",2022-07-01,302,"NT"
"2814",2022-07-02,240,"NT"
"2815",2022-07-03,256,"NT"
"2816",2022-07-04,247,"NT"
"2817",2022-07-05,342,"NT"
"2818",2022-07-06,342,"NT"
"2819",2022-07-07,353,"NT"
"2820",2022-07-08,380,"NT"
"2821",2022-07-09,354,"NT"
"2822",2022-07-10,275,"NT"
"2823",2022-07-11,323,"NT"
"2824",2022-07-12,481,"NT"
"2825",2022-07-13,455,"NT"
"2826",2022-07-14,494,"NT"
"2827",2022-07-15,494,"NT"
"2828",2022-07-16,424,"NT"
"2829",2022-07-17,463,"NT"
"2830",2022-07-18,469,"NT"
"2831",2022-07-19,670,"NT"
"2832",2022-07-20,642,"NT"
"2833",2022-07-21,669,"NT"
"2834",2022-07-22,523,"NT"
"2835",2022-07-23,422,"NT"
"2836",2022-07-24,355,"NT"
"2837",2022-07-25,334,"NT"
"2838",2022-07-26,530,"NT"
"2839",2022-07-27,491,"NT"
"2840",2022-07-28,454,"NT"
"2841",2022-07-29,380,"NT"
"2842",2022-07-30,303,"NT"
"2843",2022-07-31,236,"NT"
"2844",2022-08-01,229,"NT"
"2845",2022-08-02,242,"NT"
"2846",2022-08-03,366,"NT"
"2847",2022-08-04,358,"NT"
"2848",2022-08-05,257,"NT"
"2849",2022-08-06,231,"NT"
"2850",2022-08-07,159,"NT"
"2851",2022-08-08,176,"NT"
"2852",2022-08-09,216,"NT"
"2853",2022-08-10,205,"NT"
"2854",2022-08-11,184,"NT"
"2855",2022-08-12,175,"NT"
"2856",2022-08-13,171,"NT"
"2857",2022-08-14,111,"NT"
"2858",2022-08-15,100,"NT"
"2859",2022-08-16,209,"NT"
"2860",2022-08-17,163,"NT"
"2861",2022-08-18,154,"NT"
"2862",2022-08-19,132,"NT"
"2863",2022-08-20,134,"NT"
"2864",2022-08-21,72,"NT"
"2865",2022-08-22,98,"NT"
"2866",2022-08-23,145,"NT"
"2867",2022-08-24,141,"NT"
"2868",2022-08-25,98,"NT"
"2869",2022-08-26,114,"NT"
"2870",2022-08-27,97,"NT"
"2871",2022-08-28,63,"NT"
"2872",2022-08-29,67,"NT"
"2873",2022-08-30,116,"NT"
"2874",2022-08-31,123,"NT"
"2875",2022-09-01,113,"NT"
"2876",2022-09-02,98,"NT"
"2877",2022-09-03,0,"NT"
"2878",2022-09-04,0,"NT"
"2879",2022-09-05,52,"NT"
"2880",2022-09-06,111,"NT"
"2881",2022-09-07,87,"NT"
"2882",2022-09-08,89,"NT"
"2883",2022-09-09,69,"NT"
"2884",2022-09-10,0,"NT"
"2885",2022-09-11,0,"NT"
"2886",2022-09-12,0,"NT"
"2887",2020-01-25,0,"QLD"
"2888",2020-01-26,0,"QLD"
"2889",2020-01-27,0,"QLD"
"2890",2020-01-28,0,"QLD"
"2891",2020-01-29,2,"QLD"
"2892",2020-01-30,0,"QLD"
"2893",2020-01-31,0,"QLD"
"2894",2020-02-01,0,"QLD"
"2895",2020-02-02,0,"QLD"
"2896",2020-02-03,0,"QLD"
"2897",2020-02-04,1,"QLD"
"2898",2020-02-05,1,"QLD"
"2899",2020-02-06,1,"QLD"
"2900",2020-02-07,0,"QLD"
"2901",2020-02-08,0,"QLD"
"2902",2020-02-09,0,"QLD"
"2903",2020-02-10,0,"QLD"
"2904",2020-02-11,0,"QLD"
"2905",2020-02-12,0,"QLD"
"2906",2020-02-13,0,"QLD"
"2907",2020-02-14,0,"QLD"
"2908",2020-02-15,0,"QLD"
"2909",2020-02-16,0,"QLD"
"2910",2020-02-17,0,"QLD"
"2911",2020-02-18,0,"QLD"
"2912",2020-02-19,0,"QLD"
"2913",2020-02-20,0,"QLD"
"2914",2020-02-21,2,"QLD"
"2915",2020-02-22,1,"QLD"
"2916",2020-02-23,0,"QLD"
"2917",2020-02-24,0,"QLD"
"2918",2020-02-25,0,"QLD"
"2919",2020-02-26,0,"QLD"
"2920",2020-02-27,0,"QLD"
"2921",2020-02-28,1,"QLD"
"2922",2020-02-29,0,"QLD"
"2923",2020-03-01,0,"QLD"
"2924",2020-03-02,0,"QLD"
"2925",2020-03-03,1,"QLD"
"2926",2020-03-04,1,"QLD"
"2927",2020-03-05,2,"QLD"
"2928",2020-03-06,1,"QLD"
"2929",2020-03-07,0,"QLD"
"2930",2020-03-08,1,"QLD"
"2931",2020-03-09,0,"QLD"
"2932",2020-03-10,3,"QLD"
"2933",2020-03-11,2,"QLD"
"2934",2020-03-12,7,"QLD"
"2935",2020-03-13,8,"QLD"
"2936",2020-03-14,11,"QLD"
"2937",2020-03-15,15,"QLD"
"2938",2020-03-16,7,"QLD"
"2939",2020-03-17,10,"QLD"
"2940",2020-03-18,16,"QLD"
"2941",2020-03-19,50,"QLD"
"2942",2020-03-20,40,"QLD"
"2943",2020-03-21,37,"QLD"
"2944",2020-03-22,38,"QLD"
"2945",2020-03-23,60,"QLD"
"2946",2020-03-24,78,"QLD"
"2947",2020-03-25,46,"QLD"
"2948",2020-03-26,50,"QLD"
"2949",2020-03-27,62,"QLD"
"2950",2020-03-28,70,"QLD"
"2951",2020-03-29,31,"QLD"
"2952",2020-03-30,33,"QLD"
"2953",2020-03-31,55,"QLD"
"2954",2020-04-01,40,"QLD"
"2955",2020-04-02,57,"QLD"
"2956",2020-04-03,39,"QLD"
"2957",2020-04-04,27,"QLD"
"2958",2020-04-05,9,"QLD"
"2959",2020-04-06,14,"QLD"
"2960",2020-04-07,13,"QLD"
"2961",2020-04-08,9,"QLD"
"2962",2020-04-09,10,"QLD"
"2963",2020-04-10,13,"QLD"
"2964",2020-04-11,9,"QLD"
"2965",2020-04-12,12,"QLD"
"2966",2020-04-13,7,"QLD"
"2967",2020-04-14,11,"QLD"
"2968",2020-04-15,5,"QLD"
"2969",2020-04-16,5,"QLD"
"2970",2020-04-17,6,"QLD"
"2971",2020-04-18,8,"QLD"
"2972",2020-04-19,5,"QLD"
"2973",2020-04-20,0,"QLD"
"2974",2020-04-21,6,"QLD"
"2975",2020-04-22,0,"QLD"
"2976",2020-04-23,2,"QLD"
"2977",2020-04-24,2,"QLD"
"2978",2020-04-25,2,"QLD"
"2979",2020-04-26,3,"QLD"
"2980",2020-04-27,3,"QLD"
"2981",2020-04-28,0,"QLD"
"2982",2020-04-29,1,"QLD"
"2983",2020-04-30,0,"QLD"
"2984",2020-05-01,0,"QLD"
"2985",2020-05-02,1,"QLD"
"2986",2020-05-03,1,"QLD"
"2987",2020-05-04,3,"QLD"
"2988",2020-05-05,5,"QLD"
"2989",2020-05-06,0,"QLD"
"2990",2020-05-07,2,"QLD"
"2991",2020-05-08,0,"QLD"
"2992",2020-05-09,0,"QLD"
"2993",2020-05-10,2,"QLD"
"2994",2020-05-11,0,"QLD"
"2995",2020-05-12,6,"QLD"
"2996",2020-05-13,1,"QLD"
"2997",2020-05-14,0,"QLD"
"2998",2020-05-15,2,"QLD"
"2999",2020-05-16,1,"QLD"
"3000",2020-05-17,0,"QLD"
"3001",2020-05-18,2,"QLD"
"3002",2020-05-19,0,"QLD"
"3003",2020-05-20,1,"QLD"
"3004",2020-05-21,0,"QLD"
"3005",2020-05-22,0,"QLD"
"3006",2020-05-23,2,"QLD"
"3007",2020-05-24,1,"QLD"
"3008",2020-05-25,0,"QLD"
"3009",2020-05-26,1,"QLD"
"3010",2020-05-27,1,"QLD"
"3011",2020-05-28,0,"QLD"
"3012",2020-05-29,0,"QLD"
"3013",2020-05-30,0,"QLD"
"3014",2020-05-31,0,"QLD"
"3015",2020-06-01,0,"QLD"
"3016",2020-06-02,1,"QLD"
"3017",2020-06-03,0,"QLD"
"3018",2020-06-04,0,"QLD"
"3019",2020-06-05,0,"QLD"
"3020",2020-06-06,1,"QLD"
"3021",2020-06-07,0,"QLD"
"3022",2020-06-08,0,"QLD"
"3023",2020-06-09,0,"QLD"
"3024",2020-06-10,0,"QLD"
"3025",2020-06-11,1,"QLD"
"3026",2020-06-12,1,"QLD"
"3027",2020-06-13,1,"QLD"
"3028",2020-06-14,0,"QLD"
"3029",2020-06-15,0,"QLD"
"3030",2020-06-16,0,"QLD"
"3031",2020-06-17,1,"QLD"
"3032",2020-06-18,0,"QLD"
"3033",2020-06-19,0,"QLD"
"3034",2020-06-20,0,"QLD"
"3035",2020-06-21,0,"QLD"
"3036",2020-06-22,0,"QLD"
"3037",2020-06-23,0,"QLD"
"3038",2020-06-24,0,"QLD"
"3039",2020-06-25,0,"QLD"
"3040",2020-06-26,1,"QLD"
"3041",2020-06-27,0,"QLD"
"3042",2020-06-28,0,"QLD"
"3043",2020-06-29,0,"QLD"
"3044",2020-06-30,0,"QLD"
"3045",2020-07-01,0,"QLD"
"3046",2020-07-02,0,"QLD"
"3047",2020-07-03,0,"QLD"
"3048",2020-07-04,0,"QLD"
"3049",2020-07-05,0,"QLD"
"3050",2020-07-06,0,"QLD"
"3051",2020-07-07,1,"QLD"
"3052",2020-07-08,0,"QLD"
"3053",2020-07-09,0,"QLD"
"3054",2020-07-10,0,"QLD"
"3055",2020-07-11,2,"QLD"
"3056",2020-07-12,0,"QLD"
"3057",2020-07-13,1,"QLD"
"3058",2020-07-14,0,"QLD"
"3059",2020-07-15,0,"QLD"
"3060",2020-07-16,0,"QLD"
"3061",2020-07-17,0,"QLD"
"3062",2020-07-18,0,"QLD"
"3063",2020-07-19,0,"QLD"
"3064",2020-07-20,1,"QLD"
"3065",2020-07-21,0,"QLD"
"3066",2020-07-22,1,"QLD"
"3067",2020-07-23,0,"QLD"
"3068",2020-07-24,2,"QLD"
"3069",2020-07-25,0,"QLD"
"3070",2020-07-26,0,"QLD"
"3071",2020-07-27,0,"QLD"
"3072",2020-07-28,0,"QLD"
"3073",2020-07-29,3,"QLD"
"3074",2020-07-30,3,"QLD"
"3075",2020-07-31,1,"QLD"
"3076",2020-08-01,1,"QLD"
"3077",2020-08-02,1,"QLD"
"3078",2020-08-03,0,"QLD"
"3079",2020-08-04,0,"QLD"
"3080",2020-08-05,1,"QLD"
"3081",2020-08-06,0,"QLD"
"3082",2020-08-07,0,"QLD"
"3083",2020-08-08,0,"QLD"
"3084",2020-08-09,0,"QLD"
"3085",2020-08-10,1,"QLD"
"3086",2020-08-11,0,"QLD"
"3087",2020-08-12,0,"QLD"
"3088",2020-08-13,0,"QLD"
"3089",2020-08-14,2,"QLD"
"3090",2020-08-15,0,"QLD"
"3091",2020-08-16,0,"QLD"
"3092",2020-08-17,0,"QLD"
"3093",2020-08-18,0,"QLD"
"3094",2020-08-19,1,"QLD"
"3095",2020-08-20,1,"QLD"
"3096",2020-08-21,0,"QLD"
"3097",2020-08-22,9,"QLD"
"3098",2020-08-23,2,"QLD"
"3099",2020-08-24,1,"QLD"
"3100",2020-08-25,0,"QLD"
"3101",2020-08-26,1,"QLD"
"3102",2020-08-27,2,"QLD"
"3103",2020-08-28,3,"QLD"
"3104",2020-08-29,4,"QLD"
"3105",2020-08-30,4,"QLD"
"3106",2020-08-31,1,"QLD"
"3107",2020-09-01,2,"QLD"
"3108",2020-09-02,2,"QLD"
"3109",2020-09-03,2,"QLD"
"3110",2020-09-04,0,"QLD"
"3111",2020-09-05,1,"QLD"
"3112",2020-09-06,2,"QLD"
"3113",2020-09-07,2,"QLD"
"3114",2020-09-08,1,"QLD"
"3115",2020-09-09,8,"QLD"
"3116",2020-09-10,0,"QLD"
"3117",2020-09-11,2,"QLD"
"3118",2020-09-12,3,"QLD"
"3119",2020-09-13,0,"QLD"
"3120",2020-09-14,0,"QLD"
"3121",2020-09-15,1,"QLD"
"3122",2020-09-16,0,"QLD"
"3123",2020-09-17,1,"QLD"
"3124",2020-09-18,0,"QLD"
"3125",2020-09-19,0,"QLD"
"3126",2020-09-20,2,"QLD"
"3127",2020-09-21,1,"QLD"
"3128",2020-09-22,0,"QLD"
"3129",2020-09-23,0,"QLD"
"3130",2020-09-24,0,"QLD"
"3131",2020-09-25,0,"QLD"
"3132",2020-09-26,3,"QLD"
"3133",2020-09-27,1,"QLD"
"3134",2020-09-28,0,"QLD"
"3135",2020-09-29,0,"QLD"
"3136",2020-09-30,0,"QLD"
"3137",2020-10-01,0,"QLD"
"3138",2020-10-02,2,"QLD"
"3139",2020-10-03,0,"QLD"
"3140",2020-10-04,0,"QLD"
"3141",2020-10-05,0,"QLD"
"3142",2020-10-06,0,"QLD"
"3143",2020-10-07,0,"QLD"
"3144",2020-10-08,0,"QLD"
"3145",2020-10-09,0,"QLD"
"3146",2020-10-10,1,"QLD"
"3147",2020-10-11,0,"QLD"
"3148",2020-10-12,0,"QLD"
"3149",2020-10-13,0,"QLD"
"3150",2020-10-14,0,"QLD"
"3151",2020-10-15,1,"QLD"
"3152",2020-10-16,2,"QLD"
"3153",2020-10-17,0,"QLD"
"3154",2020-10-18,0,"QLD"
"3155",2020-10-19,0,"QLD"
"3156",2020-10-20,0,"QLD"
"3157",2020-10-21,1,"QLD"
"3158",2020-10-22,0,"QLD"
"3159",2020-10-23,2,"QLD"
"3160",2020-10-24,0,"QLD"
"3161",2020-10-25,0,"QLD"
"3162",2020-10-26,0,"QLD"
"3163",2020-10-27,0,"QLD"
"3164",2020-10-28,2,"QLD"
"3165",2020-10-29,0,"QLD"
"3166",2020-10-30,1,"QLD"
"3167",2020-10-31,0,"QLD"
"3168",2020-11-01,1,"QLD"
"3169",2020-11-02,0,"QLD"
"3170",2020-11-03,3,"QLD"
"3171",2020-11-04,2,"QLD"
"3172",2020-11-05,0,"QLD"
"3173",2020-11-06,0,"QLD"
"3174",2020-11-07,0,"QLD"
"3175",2020-11-08,0,"QLD"
"3176",2020-11-09,0,"QLD"
"3177",2020-11-10,1,"QLD"
"3178",2020-11-11,1,"QLD"
"3179",2020-11-12,3,"QLD"
"3180",2020-11-13,1,"QLD"
"3181",2020-11-14,2,"QLD"
"3182",2020-11-15,0,"QLD"
"3183",2020-11-16,0,"QLD"
"3184",2020-11-17,1,"QLD"
"3185",2020-11-18,1,"QLD"
"3186",2020-11-19,3,"QLD"
"3187",2020-11-20,0,"QLD"
"3188",2020-11-21,2,"QLD"
"3189",2020-11-22,1,"QLD"
"3190",2020-11-23,3,"QLD"
"3191",2020-11-24,1,"QLD"
"3192",2020-11-25,0,"QLD"
"3193",2020-11-26,0,"QLD"
"3194",2020-11-27,0,"QLD"
"3195",2020-11-28,1,"QLD"
"3196",2020-11-29,2,"QLD"
"3197",2020-11-30,0,"QLD"
"3198",2020-12-01,0,"QLD"
"3199",2020-12-02,3,"QLD"
"3200",2020-12-03,1,"QLD"
"3201",2020-12-04,2,"QLD"
"3202",2020-12-05,2,"QLD"
"3203",2020-12-06,2,"QLD"
"3204",2020-12-07,3,"QLD"
"3205",2020-12-08,6,"QLD"
"3206",2020-12-09,0,"QLD"
"3207",2020-12-10,3,"QLD"
"3208",2020-12-11,0,"QLD"
"3209",2020-12-12,1,"QLD"
"3210",2020-12-13,0,"QLD"
"3211",2020-12-14,1,"QLD"
"3212",2020-12-15,1,"QLD"
"3213",2020-12-16,1,"QLD"
"3214",2020-12-17,1,"QLD"
"3215",2020-12-18,2,"QLD"
"3216",2020-12-19,0,"QLD"
"3217",2020-12-20,2,"QLD"
"3218",2020-12-21,1,"QLD"
"3219",2020-12-22,0,"QLD"
"3220",2020-12-23,1,"QLD"
"3221",2020-12-24,2,"QLD"
"3222",2020-12-25,2,"QLD"
"3223",2020-12-26,1,"QLD"
"3224",2020-12-27,0,"QLD"
"3225",2020-12-28,5,"QLD"
"3226",2020-12-29,2,"QLD"
"3227",2020-12-30,2,"QLD"
"3228",2020-12-31,3,"QLD"
"3229",2021-01-01,0,"QLD"
"3230",2021-01-02,1,"QLD"
"3231",2021-01-03,0,"QLD"
"3232",2021-01-04,5,"QLD"
"3233",2021-01-05,2,"QLD"
"3234",2021-01-06,1,"QLD"
"3235",2021-01-07,2,"QLD"
"3236",2021-01-08,9,"QLD"
"3237",2021-01-09,0,"QLD"
"3238",2021-01-10,0,"QLD"
"3239",2021-01-11,4,"QLD"
"3240",2021-01-12,3,"QLD"
"3241",2021-01-13,2,"QLD"
"3242",2021-01-14,4,"QLD"
"3243",2021-01-15,3,"QLD"
"3244",2021-01-16,1,"QLD"
"3245",2021-01-17,2,"QLD"
"3246",2021-01-18,1,"QLD"
"3247",2021-01-19,3,"QLD"
"3248",2021-01-20,2,"QLD"
"3249",2021-01-21,1,"QLD"
"3250",2021-01-22,3,"QLD"
"3251",2021-01-23,0,"QLD"
"3252",2021-01-24,0,"QLD"
"3253",2021-01-25,2,"QLD"
"3254",2021-01-26,0,"QLD"
"3255",2021-01-27,1,"QLD"
"3256",2021-01-28,1,"QLD"
"3257",2021-01-29,1,"QLD"
"3258",2021-01-30,0,"QLD"
"3259",2021-01-31,0,"QLD"
"3260",2021-02-01,0,"QLD"
"3261",2021-02-02,1,"QLD"
"3262",2021-02-03,0,"QLD"
"3263",2021-02-04,0,"QLD"
"3264",2021-02-05,1,"QLD"
"3265",2021-02-06,1,"QLD"
"3266",2021-02-07,1,"QLD"
"3267",2021-02-08,2,"QLD"
"3268",2021-02-09,0,"QLD"
"3269",2021-02-10,1,"QLD"
"3270",2021-02-11,1,"QLD"
"3271",2021-02-12,0,"QLD"
"3272",2021-02-13,2,"QLD"
"3273",2021-02-14,0,"QLD"
"3274",2021-02-15,0,"QLD"
"3275",2021-02-16,0,"QLD"
"3276",2021-02-17,0,"QLD"
"3277",2021-02-18,0,"QLD"
"3278",2021-02-19,0,"QLD"
"3279",2021-02-20,0,"QLD"
"3280",2021-02-21,0,"QLD"
"3281",2021-02-22,2,"QLD"
